target,id,date,flag,user,text
1,2058897630,Sat Jun 06 15:50:49 PDT 2009,NO_QUERY,pammy_lane,@manuanya it just. *squishes* reminds me of our glorious media room with comfy couch in liverpool 
0,1989848622,Mon Jun 01 03:01:24 PDT 2009,NO_QUERY,alisterrobbie,"@SheldonGillett apparently quality, as I am in the process of finding out.   there seems to be cheap, and too cheap. i chose too cheap."
0,2244259932,Fri Jun 19 14:30:49 PDT 2009,NO_QUERY,kim1989,@sarking I'm sorry  I'm not very good at diagnosing long distance
0,2264884635,Sun Jun 21 05:12:52 PDT 2009,NO_QUERY,FaHizzle,"Yesterday went fast, today is going faster that means tomorrow is gonna fly "
1,1979410493,Sun May 31 02:55:54 PDT 2009,NO_QUERY,ArmyofDolls,"Built some cool stuff with  @gpdawson last week, feeling  a little excited about the weekends progression "
0,2052612215,Sat Jun 06 01:20:47 PDT 2009,NO_QUERY,Sverhoeven,today working from 11 till 11.  Thats too long dude 
0,1686616266,Sun May 03 06:09:00 PDT 2009,NO_QUERY,intensity_city,is still home. looking forward to my roast today. missing kia lots thought 
1,2058981672,Sat Jun 06 16:00:48 PDT 2009,NO_QUERY,MsMozza,"My BF is very drunk, he's now safely tucked up in bed "
0,2228740900,Thu Jun 18 14:49:38 PDT 2009,NO_QUERY,masterluke103,@MsSexay the second is my last day and I can't fucking wait. Too bad i'll be broke again by the time I get to enjoy summer 
0,2285700604,Mon Jun 22 15:28:03 PDT 2009,NO_QUERY,Better_Days,@Taats I don't know what ''Whiskas'' is in Polish  But yes  This polish house has the internetz.
1,1956570752,Thu May 28 22:10:13 PDT 2009,NO_QUERY,amberpamber,"@dottiebobottie holy crap, you know mynx too? Met her through a coworker when she lived in sd. Love small world moments "
1,2055057731,Sat Jun 06 08:37:02 PDT 2009,NO_QUERY,JRKLOVER,"@coffeechick1 Thanks girl!! That means alot! I cant believe our concert is in a few weeks, i'm so excited.  Call me soon. Have a good day!"
1,2046407266,Fri Jun 05 12:08:05 PDT 2009,NO_QUERY,uselesscah,@tommcfly u should take a nap to kick bum at the show tonight  xx
0,1827638060,Sun May 17 11:07:57 PDT 2009,NO_QUERY,zyakaira,bangalore has to get past the deccan team on 21st or tuesday agst the daredevils (unlikely  ) #ipl #superbowl
0,2218154645,Wed Jun 17 21:59:09 PDT 2009,NO_QUERY,BMK812,"@Skunkie He needs to use money management software, but he wont! "
1,1978369413,Sat May 30 23:09:12 PDT 2009,NO_QUERY,RAYCHER,The adrenaline rush through my spine makes me feel good!~  But please dont get the wrong idea!  I just enjoying my life now!
1,1883578584,Fri May 22 08:46:32 PDT 2009,NO_QUERY,discoterie,@rabuchuu don't your friends update too? Am I the only one? HEY I'M KEEPING UR WALL ACTIVE 
1,1751466009,Sat May 09 19:30:57 PDT 2009,NO_QUERY,SamanthaGxo,OH EMM GEE!! QUEBEC IN 16 DAYS. I AM SO EXCITED. 
1,1835205562,Mon May 18 05:25:19 PDT 2009,NO_QUERY,celinemeidita,yeay .. gw seneng bgt .. thx y 
0,2056225532,Sat Jun 06 10:45:21 PDT 2009,NO_QUERY,JakeS,To much to ask to have a vmware bridge coexist with a wifi-to-ethernet bridge on my PC? I just can't figure out how to make it work 
0,2212886967,Wed Jun 17 14:39:47 PDT 2009,NO_QUERY,ShadeZ06,@aots Why doesnt AOTS come up on the search for Sidereel.com? 
0,2187159714,Mon Jun 15 19:52:40 PDT 2009,NO_QUERY,meganlynshafer,please don't hail on my truck!! 
1,2058945944,Sat Jun 06 15:56:38 PDT 2009,NO_QUERY,folksylady,websiting...still 
1,1979574001,Sun May 31 03:37:59 PDT 2009,NO_QUERY,sonielle,Got tix to Straya! Will be in Sydney in no time. 
1,1680995103,Sat May 02 12:58:30 PDT 2009,NO_QUERY,jenniferwang,@erinekath hey chennnn  long time no see
1,1694313585,Mon May 04 02:03:15 PDT 2009,NO_QUERY,bodywisdominc,@rosehwang Good Evening Rose .... 
1,1977494136,Sat May 30 21:05:14 PDT 2009,NO_QUERY,courtnayylee,smoking out the palm court 
0,1833682290,Mon May 18 00:05:32 PDT 2009,NO_QUERY,MissWhatsername,"Morning tweeties!! Off to Wakefield on the train today, was going to walk it but it's 20 ish miles away and raining here  oh well! Xxx"
1,2039923499,Thu Jun 04 23:09:22 PDT 2009,NO_QUERY,mynameisalexa,Updating Twitter from my phone to see if that works  if it does... Great!
0,2236088574,Fri Jun 19 02:49:37 PDT 2009,NO_QUERY,nilesc,@KimMarvilla What's this deal and why am i on the outs again? 
0,2239792746,Fri Jun 19 08:58:26 PDT 2009,NO_QUERY,Maandeyy,&quot;I'm not here for your entertainment...&quot;- P!nk ( Damn! I didn't get a ticket for her concert  It's completely sold out )
1,1978039367,Sat May 30 22:17:23 PDT 2009,NO_QUERY,SJohnson85,Watching 'A Night at the Roxbury' -- Classic. Followed by 'Kickind and Screaming.' Gotta love lame Saturday nights and TBS. 
0,2205123840,Wed Jun 17 04:01:00 PDT 2009,NO_QUERY,anjhero,dint work  tyasai gayo 2 hrs
0,2253713013,Sat Jun 20 08:37:23 PDT 2009,NO_QUERY,CortneyLo,still trying to figure things out 
0,2235301585,Fri Jun 19 00:53:40 PDT 2009,NO_QUERY,cookicrsp,misses kdh.. So much!!! Cant sleep w/o his voice 
0,2183191658,Mon Jun 15 14:10:10 PDT 2009,NO_QUERY,Eshums,@Wood228 headache and work is crucial 
0,2187375862,Mon Jun 15 20:11:26 PDT 2009,NO_QUERY,ItsGasolGood,@adamcbest i havent really tweeted about the lakers ever.  jk 
1,1983450512,Sun May 31 13:10:46 PDT 2009,NO_QUERY,tinkhanson,This Ginger ale burns my throat &amp; tickles my nose.  S'good!
1,2181100721,Mon Jun 15 11:22:05 PDT 2009,NO_QUERY,Meerkat100,@thelane Well of course lol 
1,2057243346,Sat Jun 06 12:38:22 PDT 2009,NO_QUERY,mariah_ana,@AlyssaNoelleD Okay!  &amp; Its no problem! Mariah (:
0,1563576511,Sun Apr 19 23:22:27 PDT 2009,NO_QUERY,kindofagirl,@allyroar almost happened to me today  lol
1,1973280365,Sat May 30 10:50:35 PDT 2009,NO_QUERY,SexyNinjaMonkey,"@HappySinger Second, Melbourne is gay. You should've just stayed in Sydney "
0,1964229170,Fri May 29 13:55:06 PDT 2009,NO_QUERY,handfulskittles,is so glad the weekend is here. Only one more week left of school with my kids. 
0,2235039231,Fri Jun 19 00:17:27 PDT 2009,NO_QUERY,bendodson,No new iPhone 3G S for me - declined credit for second contract as self employed and can't buy out existing one in-store 
1,1559069888,Sun Apr 19 10:10:33 PDT 2009,NO_QUERY,finnaginn01,Ahhhh. . . 3ay's off having breakfast w/her boyfriend &amp; Kelsey's @ a friend's house. It's NAP TIME!!! 
0,2255968978,Sat Jun 20 12:03:51 PDT 2009,NO_QUERY,Princess__Tanya,last day in LA 
1,1965393190,Fri May 29 15:50:30 PDT 2009,NO_QUERY,arjandejong,Just got home from shabu shabu. Excellent food...as usual 
0,2232147855,Thu Jun 18 19:30:59 PDT 2009,NO_QUERY,Taxonomy,"I feel so bad for toddlers whose ears pop when they fly. Today a little boy was cradling his ears and crying, &quot;Daddy, ouch, ouchie.&quot; "
1,2056280565,Sat Jun 06 10:51:27 PDT 2009,NO_QUERY,WilloxPerez,@SarahHorvat  here to help!
0,2056948960,Sat Jun 06 12:05:31 PDT 2009,NO_QUERY,NairneFLH,Swivel chair and fit ball foot rest don't work.  took me 5 goes to work that out   Blonde or what!!
0,2060832037,Sat Jun 06 19:39:53 PDT 2009,NO_QUERY,samuel1128,hmm i'm like moody today...maybe because i have a bad allergy n i'm really tired after work...n also this storm is not helping me...buh 
0,2257994072,Sat Jun 20 15:13:19 PDT 2009,NO_QUERY,brookie949,"summer '09 hasn't been very summer-y so far. you'd think i was in forks, wa instead of southern freakin california. boo on you clouds!! "
1,2001829497,Tue Jun 02 02:13:02 PDT 2009,NO_QUERY,mam1cutie,@frankieurwin http://twitpic.com/6ges9 - Very stylin' &amp; you were worried!  What a handsome boy you are! 
0,2060335447,Sat Jun 06 18:42:43 PDT 2009,NO_QUERY,jodes77,So it's a Sunday smack bang in the middle of a long weekend... And what am I doing? WORKING! Whats wrong with this picture...  
0,2262830586,Sat Jun 20 23:19:46 PDT 2009,NO_QUERY,emi40,trying to last until the kids go to bed at 7pm - can't wait for the silence - got a head cold brewing 
0,1793130184,Thu May 14 01:29:26 PDT 2009,NO_QUERY,giannaaaaaaa,@shadowspossibly Bakit hindi kita nakita? 
0,2226046279,Thu Jun 18 11:27:58 PDT 2009,NO_QUERY,Brandon_Buck,Walking to Freddy's and then to maple grove. Heck of a trek 
1,2039767976,Thu Jun 04 22:45:26 PDT 2009,NO_QUERY,dcmbrtrade,@skybluberrie Haha she's your problem now 
1,1564908209,Mon Apr 20 05:19:31 PDT 2009,NO_QUERY,philskillz0315,"new to twitter world, thinking ob how to best use it "
0,2050629036,Fri Jun 05 19:00:52 PDT 2009,NO_QUERY,bosssy,i wanna go home now! it's like typhoon-ing here in PI!  time to go home to warm showers and no bug bites &amp; laker yelling w/ @butsokoy16 
1,2011846283,Tue Jun 02 19:39:38 PDT 2009,NO_QUERY,TeeniTina213,@ElizaPatricia Really smart. Not that you aren't already smart 
0,1976492245,Sat May 30 17:29:04 PDT 2009,NO_QUERY,lizzardd,plans are canceled. 
0,2193024411,Tue Jun 16 07:53:30 PDT 2009,NO_QUERY,cnystedt,"I think I am finally getting sick, my head hurts, my nose is stopped up, and I have slept all afternoon "
0,2232658073,Thu Jun 18 20:12:43 PDT 2009,NO_QUERY,MissMeela,"Awww watching Madea Goes to Jail with my momma,,,one more week then shes back in the H-town and I'm left my by lonesome "
1,1469220069,Tue Apr 07 05:39:19 PDT 2009,NO_QUERY,voycey,@IsaacVanName Thanks but uber swamped with work at the moment 
0,2056388095,Sat Jun 06 11:03:15 PDT 2009,NO_QUERY,SamInOblivion,writing an essay for English... I hope I do good...I really need to get a 2.0 this semester! I hate having bad grades 
1,1979360595,Sun May 31 02:42:42 PDT 2009,NO_QUERY,taliasunset,On the way home.. Jus smoked some niggas blunt @ a stoplight lmao they wanted a pic w/us kuz they recognized us as models 
1,2056556318,Sat Jun 06 11:21:42 PDT 2009,NO_QUERY,sweeetemmy,shopppping today 
0,2051523365,Fri Jun 05 22:13:44 PDT 2009,NO_QUERY,supermodel_ash,"@clighty kanye said &quot;when you try hard, you die hard&quot;  [just sayin]"
0,2251445740,Sat Jun 20 03:31:47 PDT 2009,NO_QUERY,Spidersamm,"@swayswaystacey hahaha awh, what did he say "
1,2000444868,Mon Jun 01 22:07:51 PDT 2009,NO_QUERY,batgirl2890,movie night tomorrow with the buds 
0,1980917048,Sun May 31 07:59:39 PDT 2009,NO_QUERY,vaurhianyfbrina,Feeling bad for being so not grateful of some things.. or many things 
0,1824482070,Sun May 17 01:34:24 PDT 2009,NO_QUERY,janiedean,"@bobbinrob ouch, that sucks. I hope it passes soon. "
0,2175793675,Mon Jun 15 02:01:04 PDT 2009,NO_QUERY,arnegreyling,forgot to turn geyser back on when we came back last night. 
1,2051184556,Fri Jun 05 21:00:14 PDT 2009,NO_QUERY,webwoke,hooray... move up by 2  70. kcbtours.com
1,1825659826,Sun May 17 06:27:01 PDT 2009,NO_QUERY,KReznik903,I get a puppy soooon   so so so excited
0,1565321101,Mon Apr 20 06:28:22 PDT 2009,NO_QUERY,SoulSoup,@mordecai My first camera was #Lomo! My li'l bro spoiled it - still nostalgic 
1,2189112163,Mon Jun 15 23:16:07 PDT 2009,NO_QUERY,ohhaycassiek,@MEOWmarisa he is hot.  but he reallly really used to look like zack. haha
1,1979390503,Sun May 31 02:50:34 PDT 2009,NO_QUERY,angievalentines,"terminator-ing.. watching midnight show with arvin, alvin, david, and tiffany "
1,2017190692,Wed Jun 03 08:00:10 PDT 2009,NO_QUERY,donchenko,@padlik �?ачальник Э�?кхо�?тинга  eskhosting.com
0,2246386092,Fri Jun 19 17:31:06 PDT 2009,NO_QUERY,goseebananafish,my favorite ipod touch app USA Today crosswords is broken in 3.0 
1,1468308001,Tue Apr 07 00:52:55 PDT 2009,NO_QUERY,paolotarray,"money well spent, even if it's pretty much a weeks pay "
1,1969632327,Sat May 30 00:40:38 PDT 2009,NO_QUERY,elalaa,@CaptainKazz http://twitpic.com/68s6o - nawww you are so cute   I just want to eat you right up om nom nom.
1,1977578483,Sat May 30 21:15:24 PDT 2009,NO_QUERY,dannygeeee,This feeling is amazing. I made it. 
0,2000261293,Mon Jun 01 21:44:21 PDT 2009,NO_QUERY,lucasss,"For me, a kid dying in high school is the scariest/saddest/worst thing in the world.   "
0,2198778282,Tue Jun 16 16:33:28 PDT 2009,NO_QUERY,Zoekatherine,"Just took my puppy to the vet, she had to get two shots "
1,1556828138,Sun Apr 19 00:32:42 PDT 2009,NO_QUERY,SarahSaner,"Good morning!  Sun shiny day again here in Wales, we are getting very good at this sunshine business! Wonder what today will bring."
0,1752191988,Sat May 09 21:16:17 PDT 2009,NO_QUERY,ILuVMiLeYCyRuS7,@fan4lyf By the way I also missed JONAS.  
0,2300718652,Tue Jun 23 14:30:20 PDT 2009,NO_QUERY,DaisyFab,Lol damn! U stay playing me  @butterflyylost
0,2016686091,Wed Jun 03 07:11:40 PDT 2009,NO_QUERY,emmalundy,trying to fix my bloody synthh so not going well  wheres a boy when i need one
1,1686319024,Sun May 03 04:53:19 PDT 2009,NO_QUERY,rolandmillward,Advertisement: how do you guys handle fax?  i want to receive them via email. no hassle. anyone tried MyFax?  http://is.gd/wljV ad:
0,1999460283,Mon Jun 01 20:15:23 PDT 2009,NO_QUERY,macomrade,Popcorn on an empty stomach iz like the worst thing evar 
1,1833927499,Mon May 18 00:58:25 PDT 2009,NO_QUERY,maly_moo_smiles,I am doing quizes on my facebook... coz i hav a los of wat else to doo... my bedroom should be colourfull... 
1,2061541509,Sat Jun 06 21:05:07 PDT 2009,NO_QUERY,soundwaveatron,Going to bed. As promised 2 videos will be up tommorrow. one at 5. Eastern... Good night! 
0,2071876091,Sun Jun 07 20:03:22 PDT 2009,NO_QUERY,fyrestorme,@MattWRoberts  sad thing is we ALL knew punk was gonna cash in tonight.... we could see it coming
0,1832552201,Sun May 17 21:00:10 PDT 2009,NO_QUERY,madamehersi,the first reviews for Eminem's album are in..'Relapse' officially SUCKS..http://bit.ly/13i7bh i'm honestly disappointed i love Eminem 
1,1754140137,Sun May 10 05:08:35 PDT 2009,NO_QUERY,buckbeakbabie,yaaay classic gold sunday on todayFM. 60s music ftw! 
1,1825260645,Sun May 17 05:01:16 PDT 2009,NO_QUERY,hanwsh,hope to talk with Opra..I love ur show 
0,1824980010,Sun May 17 03:48:22 PDT 2009,NO_QUERY,faiththiang,@LolKate18 How come you're not at Sizzler? 
1,2176574415,Mon Jun 15 04:13:51 PDT 2009,NO_QUERY,abbiemontrose,Spending today with my best friend charlene  gonna talk shit n' drink wine haha ..
0,1825654511,Sun May 17 06:26:00 PDT 2009,NO_QUERY,LauraGeagan,just had a dream that made me sad  ...looking at puppies in raynham with mommy &amp; clam. half jack russell/half yorkie. gotta be cute!
0,2067349014,Sun Jun 07 12:11:17 PDT 2009,NO_QUERY,StefanieatDell,"@xeony2k I'm afraid that if u miss the 21-day return window, there's not much else I can do. We're not able to break the return policy "
1,2053760192,Sat Jun 06 05:37:01 PDT 2009,NO_QUERY,Jacksonter,MTV awards are soooo funny 
1,2062491049,Sat Jun 06 23:23:11 PDT 2009,NO_QUERY,stinginthetail,@ryderjaphy i just like to know i'm not getting poisoned with additives 
1,1557243774,Sun Apr 19 02:53:06 PDT 2009,NO_QUERY,jdepauw,Back to business with brand new mac install but not without 17hours lost... Contact me for Return of Experience 
0,2190978332,Tue Jun 16 04:13:33 PDT 2009,NO_QUERY,Rotmik,@rakfu STOP THAT!!! what about us watching it together?! 
0,1974294787,Sat May 30 12:50:09 PDT 2009,NO_QUERY,pservidaa,need to start studying soon 
1,1984343729,Sun May 31 14:55:25 PDT 2009,NO_QUERY,Toxikica,@PennyLane2009 OMG!!!! You lucky bitch  I want it too &lt;333 which seats did u get?
0,1824536019,Sun May 17 01:48:31 PDT 2009,NO_QUERY,kayraziness,I have a horrible sore throat and can't sleep. And I have work in the morning and can't ask off. 
0,1694808842,Mon May 04 04:12:16 PDT 2009,NO_QUERY,tylersununu,"off to work with my Uncle, no time to bike "
1,2059134564,Sat Jun 06 16:18:57 PDT 2009,NO_QUERY,victoriasuzanne,"I got Swedish fish today... and cake mix to make Lolita Day cupcakes! Yes, I didn't forget... there will be Lolita Day content tomorrow "
1,2064687491,Sun Jun 07 06:55:35 PDT 2009,NO_QUERY,mandeevang,arm hurts from painting but now our bathrooms r slate blue 
0,1692330014,Sun May 03 19:45:50 PDT 2009,NO_QUERY,UhhhLidia,UGH! where is the pizza i ordered!!! 
0,2192580906,Tue Jun 16 07:14:56 PDT 2009,NO_QUERY,arm28,ok about to go to the baby's funeral in a min   i feel so sorry for his parents damn....
0,2264898781,Sun Jun 21 05:15:13 PDT 2009,NO_QUERY,saragarth,"@elwoood yup! Believe me, she's so much more than just a double chin!  x"
1,1470041805,Tue Apr 07 08:10:21 PDT 2009,NO_QUERY,ItsCarla87,Lo world 
1,1975503088,Sat May 30 15:17:44 PDT 2009,NO_QUERY,allthatglitt3rs,"@bebiv yeah heard its really good, my friend did the music course there  i would def practice during the summer!!  xxx"
1,2053091406,Sat Jun 06 03:14:14 PDT 2009,NO_QUERY,pablogustav,fair tiredz atm. i want credit and icecream 
1,2054564958,Sat Jun 06 07:37:35 PDT 2009,NO_QUERY,Briggidge2,@LiannaKnight WOW!  That's hard to come by in Jax! God was watching out for you today! 
1,2175184875,Mon Jun 15 00:18:17 PDT 2009,NO_QUERY,carlos_burboa,@joshwhedon  I just love Dollhouse 
0,2229776333,Thu Jun 18 16:11:27 PDT 2009,NO_QUERY,saekool,@ThaRealBR no I don't because u scare me   http://myloc.me/4n3p
0,2260226097,Sat Jun 20 18:52:39 PDT 2009,NO_QUERY,niqita,got second shot in the knee yesterday they are not working! 
0,2175151700,Mon Jun 15 00:13:02 PDT 2009,NO_QUERY,BarbiesBFF,wish i could see the wilco concert 
0,2190071008,Tue Jun 16 01:41:02 PDT 2009,NO_QUERY,Wrenesse,Can't sleep. Again. Ugh. 
1,2002418771,Tue Jun 02 04:09:24 PDT 2009,NO_QUERY,samlvsmarvin,@thefakejowhiley keep playing Jls's new single &quot;Beat Again&quot; tune of the summer  thanks x
0,1557120830,Sun Apr 19 02:07:37 PDT 2009,NO_QUERY,DarkAeon,: local Oxfam in 'trendy' window display shocker! Cyberman helmet paired with a manequin wearing a dress... No sign of The Doctor though 
0,2247423173,Fri Jun 19 19:04:32 PDT 2009,NO_QUERY,exotic_indian,@corysparks my friends not in town   I'm thinking about running away from this hospital LOL
0,1792913790,Thu May 14 00:40:58 PDT 2009,NO_QUERY,LuMendz,The Office Season finale still hasn't been uploaded 
0,2008650427,Tue Jun 02 14:27:00 PDT 2009,NO_QUERY,LAGEEK,"@shoewee We test them to death to prove that they are learning through testing. If naught else, they learn how to take tests. "
0,1982559404,Sun May 31 11:27:05 PDT 2009,NO_QUERY,kirkintilloch,l am all out of chocolate cake. So sad. 
1,1833948306,Mon May 18 01:02:53 PDT 2009,NO_QUERY,SunshineeKiid,i got a new stappler 
0,1983172672,Sun May 31 12:38:40 PDT 2009,NO_QUERY,sadiefoster,on my break. ugh wanting to go home soooo badly.  
0,2057638012,Sat Jun 06 13:22:43 PDT 2009,NO_QUERY,Miss_Volturi,@jane_volturi1 I dunno it. but it's a mannequin or something 
1,1984121192,Sun May 31 14:29:03 PDT 2009,NO_QUERY,Mark_Mk,"@Bisping Keep up the good work, been watching the Ultimate Fighter every week. Team Uk is going to win "
0,1989854843,Mon Jun 01 03:02:40 PDT 2009,NO_QUERY,fidelavie,@sarahlindskoug i'm workin' från 13   but you might need som help tonight?!
0,2238430856,Fri Jun 19 07:16:15 PDT 2009,NO_QUERY,grablife,How very sad   Legendary CBS journalist Walter Cronkite reportedly gravely ill  http://ow.ly/eYD9
1,2058536522,Sat Jun 06 15:08:11 PDT 2009,NO_QUERY,leenuhvfc,@SaraLuvzDrew anytime girlie. Ur awesome. And i wont do it 4 just anyone but ur the best 
1,1468147993,Mon Apr 06 23:58:51 PDT 2009,NO_QUERY,RostOlsen,I am freakin grateful that I don't work at Fontana Fitness anymore! 
0,1969962917,Sat May 30 01:54:19 PDT 2009,NO_QUERY,sheenley,Ugh! My mom didn't allow me to go my cousins house.  I'm so pissed off 
0,1983287395,Sun May 31 12:52:04 PDT 2009,NO_QUERY,emmarossx,@x_Maxine_x yes we are. are you? well u have ti  im off 
1,2191883304,Tue Jun 16 06:08:18 PDT 2009,NO_QUERY,nattezer22,@TheRealJordin hey! 
0,1982757710,Sun May 31 11:50:35 PDT 2009,NO_QUERY,hollydaubney,is trying to do her student finance application....and failing miserably 
1,1975847780,Sat May 30 16:01:55 PDT 2009,NO_QUERY,KarlaLugo,Listening to @mitchelmusso 's cd on radio disney 
0,2295281803,Tue Jun 23 07:43:28 PDT 2009,NO_QUERY,angelfbaby3,Feels like she's swine flu sick... But it's just an upper respiratory infection 
0,1989730914,Mon Jun 01 02:36:26 PDT 2009,NO_QUERY,bradypat,So long General Motors  You'll be missed ol' buddy...
0,1563548987,Sun Apr 19 23:15:49 PDT 2009,NO_QUERY,dancelikeme,Ice cream and soup please ... Not feeling well 
0,2051854012,Fri Jun 05 22:58:49 PDT 2009,NO_QUERY,LIVE2DANC3,i just realize... im gonna miss the lakers so much after the finals..  [im watching replay of game1 on nbaTV even though i have it TVoed.]
0,1999152315,Mon Jun 01 19:43:52 PDT 2009,NO_QUERY,joanneyyong,@lim_serena @JoeyPoeyy I'm up the latest 
1,1827855444,Sun May 17 11:35:18 PDT 2009,NO_QUERY,juliananizm,@HaidaFauzi can i have your recipe for fish porridge please? thank you. 
1,2189197294,Mon Jun 15 23:28:05 PDT 2009,NO_QUERY,jo0310,all moved now just waiting for the big arrival 
0,2224408190,Thu Jun 18 09:27:59 PDT 2009,NO_QUERY,robotnixie,"@Maybellique No, not yet. "
0,1961644274,Fri May 29 09:49:23 PDT 2009,NO_QUERY,devDillinger,Suddenly sick with the flu and quite sad about it 
0,2051059349,Fri Jun 05 19:47:15 PDT 2009,NO_QUERY,Annanomaly,@Vodouman And I was SO hoping for a successful booty-tweet 
0,1984197336,Sun May 31 14:37:54 PDT 2009,NO_QUERY,djanilyngriffin,"reflection, essay, read &amp; picasso..so much but so little time "
0,1695924680,Mon May 04 07:14:45 PDT 2009,NO_QUERY,D_WILL8FAN,good mornin to everyone.... up early 
1,1992831520,Mon Jun 01 09:23:34 PDT 2009,NO_QUERY,alick36,"@Dribbby me too, its bad isn't it? doing well on your biology?  http://myloc.me/2hBr"
0,2071788847,Sun Jun 07 19:55:47 PDT 2009,NO_QUERY,ManMadeMoon,@Monicayh nope.. had no time to go im afraid.   hoping maybe in July I will have time
0,1984271457,Sun May 31 14:46:44 PDT 2009,NO_QUERY,BathBodySupply,"is wondering why I can't find a pair of tan, peep-toe pumps that are cute...even @zappos doesn't have any I like. "
0,2070599984,Sun Jun 07 17:59:06 PDT 2009,NO_QUERY,wenchfaery,"@revelrousdreams you know I would if I could, babe "
1,2181923437,Mon Jun 15 12:29:00 PDT 2009,NO_QUERY,alltop_noelle,@latimesnystrom Hey! I just added the LA times iran coverage here: http://iran-election.alltop.com 
0,2052709933,Sat Jun 06 01:43:16 PDT 2009,NO_QUERY,turkeydinosaur,"Has green nails, oh the fun.. argh I was in a good mood but I'm not now  I don't know why :O"
1,2068477915,Sun Jun 07 14:08:54 PDT 2009,NO_QUERY,veropperez,@dancer4lifex weee!! i'm looking for a picture to post 
0,2065190461,Sun Jun 07 08:05:14 PDT 2009,NO_QUERY,krysvs,http://twitpic.com/6txgm - Breakfast in bed at @hiltonmesa... last day 
1,1882371908,Fri May 22 06:45:09 PDT 2009,NO_QUERY,VanessaCarbalho,@acquiredapathy lol well i just quit just now so im gonna be off for alot longer than i thought lol ... miss u 
0,1957361654,Fri May 29 00:16:02 PDT 2009,NO_QUERY,moanyboot,@dancinqueenie Morning! I have loads to do 2day  goin for a walk 1st to get rid of last nites haribo's
1,2057784683,Sat Jun 06 13:39:20 PDT 2009,NO_QUERY,joeylondon,I just joined a web site and my face is on the front page  AWESOME!!!
0,2049323400,Fri Jun 05 16:40:53 PDT 2009,NO_QUERY,AmanduhPleez,Great...Boy Problems Suck!! 
1,2188283331,Mon Jun 15 21:37:04 PDT 2009,NO_QUERY,BloodyRoseProd,@chelseafbaby don't be sick and tired 
0,1686901646,Sun May 03 07:09:19 PDT 2009,NO_QUERY,TeamCullen123,wants to go riding!!!! Stupid rain!!!!!!!!! 
0,2058962837,Sat Jun 06 15:58:41 PDT 2009,NO_QUERY,_neon_heart_,"Apologies if I'm hardly around these days - life, work, study and the Sims seem to be eating up all my time "
0,1684895884,Sat May 02 22:22:57 PDT 2009,NO_QUERY,platinumstatuz,@minalove I have to leave on wed 
0,2234621111,Thu Jun 18 23:24:42 PDT 2009,NO_QUERY,darrencrannis,"@sportycarrie wow - wish I was there, missing Silverstone for the first time in 5 years "
0,2288663134,Mon Jun 22 19:27:21 PDT 2009,NO_QUERY,OctaviaLee,@jUjUzLYric im missing the alcohol part 
0,2185937573,Mon Jun 15 18:07:16 PDT 2009,NO_QUERY,Owais_Iqbal,@YaaaaZ u work in DIFC.. the pics in your blogs brought so many memories.. 
0,2193075779,Tue Jun 16 07:57:51 PDT 2009,NO_QUERY,NVMY03ION,Rt now a victim of identity theft 
1,2192121177,Tue Jun 16 06:32:33 PDT 2009,NO_QUERY,M4RKM,"@ScruffyPanther you have a good argument to like one more to another, so not bad... slightly weird maybe, but not bad... "
0,2188697591,Mon Jun 15 22:23:04 PDT 2009,NO_QUERY,poppysoir,@Sarahvszombies It's so hard at the moment 
0,2326472178,Thu Jun 25 07:05:12 PDT 2009,NO_QUERY,Arash_Mohebbi,@deathboyuk imagine what they'd have done if she was a Baha'i  if only the UN wasn't such a lame duck
0,1751944043,Sat May 09 20:39:46 PDT 2009,NO_QUERY,harrisfellman,At the Marble Room.&quot;California Tapas&quot; Lots of gr8 looking original cocktails. Wish I could have a drink. 
1,2190330134,Tue Jun 16 02:25:09 PDT 2009,NO_QUERY,Bevolls,Sunny day sunny Stoke 
0,2236277368,Fri Jun 19 03:17:38 PDT 2009,NO_QUERY,sahooterz,Full of the cold just in time for the weekend  thanks Barney! xxxxx
0,2221476526,Thu Jun 18 05:27:19 PDT 2009,NO_QUERY,Alyssa250,"i misss CELTIC!!      , ♥scooter ;) haha"
0,2056390781,Sat Jun 06 11:03:31 PDT 2009,NO_QUERY,peoplefight,@Kimmoinsanity i'm bored. but how do i get to america with no money? 
1,1980958915,Sun May 31 08:05:15 PDT 2009,NO_QUERY,colocelt,See it is really cute  my wee church (yea it needs some work) http://twitpic.com/6c2zf
1,1881527915,Fri May 22 04:54:26 PDT 2009,NO_QUERY,alexennes,Rough night with Josiah...woke up a couple of times=we are up a couple of times 
0,1996626988,Mon Jun 01 15:24:27 PDT 2009,NO_QUERY,CarpeDiemInVita,"oh, cool, 50 updates! (i feel so young and small in comparison 2 u triple digit tweeters ...  )"
0,1961529608,Fri May 29 09:38:37 PDT 2009,NO_QUERY,for_no_one1014,@sparklej man i cant go on sunday cause im helping out all day at the piano recital. this sucks 
1,2010303513,Tue Jun 02 17:09:22 PDT 2009,NO_QUERY,HelenaTroja,@Cory_Kennedy ...get through bad day...only thing can help...go to sleep! Really 
0,1997349113,Mon Jun 01 16:41:40 PDT 2009,NO_QUERY,carolinecici,im in so much pain!!!  now i have a fear if the dentist...lol but im having a peice of cake so i think il be okay ;)
